F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,585,2130,0,0,0,4,0.02
5,1922,8386,20,19,0,4,0.02
6,3478,15858,113,111,0,4,0.03
7,5152,23946,400,397,0,5,0.04
8,7039,32891,867,862,0,5,0.06
9,9087,42779,1917,1909,0,6,0.12
10,11135,52667,3328,3319,0,6,0.21
11,13183,62555,5635,5624,0,6,0.38
12,15231,72443,8515,8499,0,8,0.63
13,17279,82331,12739,10766,0,9,1.04
14,19327,92219,15797,11415,0,9,1.33
15,21375,102107,21671,14538,0,11,1.82
16,23423,111995,33346,19453,0,12,3.10
17,25471,121883,53446,21158,0,13,5.88
18,27519,131771,81942,31612,0,16,11.07
19,29567,141659,133866,39370,0,20,21.29
20,31615,151547,237416,45311,0,22,46.54
21,33663,161435,505816,76433,0,33,118.41
22,35711,171323,1125587,107640,0,46,319.52
23,37759,181211,1955720,88039,0,33,604.95
24,39807,191099,4421014,163774,0,66,1611.66
