F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.04
1,1,0,0,0,0,4,0.04
2,1,0,0,0,0,4,0.04
3,1,0,0,0,0,4,0.04
4,1,0,0,0,0,4,0.04
5,1,0,0,0,1,4,0.04
6,1,0,0,0,1,4,0.04
7,1,0,0,0,1,4,0.04
8,2517,8980,29,28,1,4,0.05
9,4820,17885,52,50,1,4,0.05
10,11686,46408,98,95,1,6,0.06
11,19092,78800,146,142,1,6,0.07
12,26588,111999,228,223,1,8,0.08
13,34256,146084,356,350,1,9,0.10
14,44564,191530,503,496,1,11,0.12
15,54644,236973,633,625,2,15,0.14
16,68516,299121,821,812,2,18,0.17
17,81726,358953,983,973,2,20,0.21
18,95019,419308,1163,1149,2,22,0.23
19,113726,503630,1336,1321,2,30,0.26
20,128245,569554,1650,1633,2,33,0.29
21,143599,639398,1869,1843,2,36,0.31
22,158817,708964,2044,2015,2,39,0.34
23,174203,779590,2314,2284,2,42,0.41
24,189718,850765,3654,3620,2,46,1.09
25,205279,922199,3924,3888,3,59,1.13
26,220850,993698,4422,4385,3,61,1.24
27,236421,1065228,10279,8351,3,64,3.10
28,251992,1136764,10778,8846,3,67,3.19
29,267563,1208300,11139,9204,3,70,3.23
30,283134,1279836,13429,11484,3,74,4.66
31,298705,1351372,13711,11765,3,77,4.71
32,314276,1422908,14051,9716,3,79,4.79
33,329847,1494444,14318,9982,3,82,4.87
34,345418,1565980,14639,10300,3,85,4.93
35,360989,1637516,14901,10561,3,87,4.97
36,376560,1709052,15218,10877,4,89,5.02
37,392131,1780588,16336,11992,4,92,5.72
38,407702,1852124,16951,12606,4,118,5.98
39,423273,1923660,17289,12942,4,121,6.04
40,438844,1995196,17599,13251,4,124,6.11
41,454415,2066732,17803,13454,4,127,6.14
42,469986,2138268,17968,13618,4,130,6.16
43,485557,2209804,18342,13991,4,132,6.31
44,501128,2281340,21968,14397,4,136,9.24
45,516699,2352876,22219,14647,4,137,9.29
46,532270,2424412,22516,14943,5,140,9.36
47,547841,2495948,22656,15082,5,143,9.42
48,563412,2567484,23109,15534,5,146,9.71
49,578983,2639020,23225,15649,5,149,9.75
50,594554,2710556,23377,15800,5,152,9.81
51,610125,2782092,23809,12977,5,154,10.17
52,625696,2853628,23976,13143,5,158,10.25
53,641267,2925164,24221,13387,5,160,10.35
54,656838,2996700,24671,13835,5,163,10.75
55,672409,3068236,25236,14399,5,165,11.02
56,687980,3139772,25435,14597,5,168,11.07
57,703551,3211308,25643,14804,6,171,11.15
58,719122,3282844,25773,14933,6,173,11.20
59,734693,3354380,26167,15325,6,178,11.48
60,750264,3425916,28238,17380,6,181,14.56
61,765835,3497452,28431,17572,6,184,14.71
62,781406,3568988,28636,17776,6,186,14.75
63,796977,3640524,31292,15766,6,189,16.60
64,812548,3712060,31498,15971,6,234,16.66
65,828119,3783596,31648,16120,6,237,16.71
66,843690,3855132,31946,16417,6,240,17.19
67,859261,3926668,32227,16697,7,242,17.27
68,874832,3998204,32458,16927,7,245,17.37
69,890403,4069740,33894,18357,7,248,18.49
70,905974,4141276,34052,18514,7,251,18.53
71,921545,4212812,34234,18695,7,254,18.70
72,937116,4284348,34445,18905,7,258,18.76
73,952687,4355884,34598,19057,7,261,18.81
74,968258,4427420,34942,19400,7,263,18.90
75,983829,4498956,35150,19607,7,266,18.99
76,999400,4570492,35292,19748,7,269,19.09
77,1014971,4642028,35473,19928,8,271,19.14
78,1030542,4713564,35621,15264,8,273,19.23
79,1046113,4785100,36010,15652,8,276,19.50
80,1061684,4856636,36332,15973,8,279,19.62
81,1077255,4928172,36561,16201,8,282,19.84
82,1092826,4999708,36774,16413,8,285,19.89
83,1108397,5071244,36921,16559,8,287,19.93
84,1123968,5142780,37230,16867,8,289,20.05
85,1139539,5214316,37459,17095,8,292,20.09
86,1155110,5285852,37805,17440,8,295,20.14
87,1170681,5357388,38088,17722,8,299,20.29
88,1186252,5428924,38268,17901,9,302,20.34
89,1201823,5500460,38492,18124,9,304,20.38
90,1217394,5571996,40647,20277,9,308,25.03
91,1232965,5643532,41008,20637,9,311,25.09
92,1248536,5715068,41343,20971,9,313,25.13
93,1264107,5786604,42344,21966,9,315,25.76
94,1279678,5858140,42582,18080,9,318,26.22
95,1295249,5929676,42747,18244,9,321,26.27
96,1310820,6001212,43021,18517,9,324,26.49
97,1326391,6072748,43510,19005,9,327,26.67
98,1341962,6144284,45067,20561,10,330,27.98
99,1357533,6215820,45321,20814,10,333,28.12
100,1373104,6287356,45475,20967,10,335,28.16
101,1388675,6358892,45773,21264,10,338,28.22
102,1404246,6430428,46025,21515,10,344,28.28
103,1419817,6501964,46199,21688,10,345,28.34
104,1435388,6573500,46345,21833,10,348,28.39
105,1450959,6645036,46535,22022,10,351,28.44
106,1466530,6716572,49837,21011,10,355,36.08
107,1482101,6788108,50104,21277,10,358,36.14
108,1497672,6859644,50258,21430,10,361,36.19
109,1513243,6931180,55029,21863,11,364,38.65
110,1528814,7002716,55305,22138,11,366,38.70
111,1544385,7074252,55433,22265,11,369,38.75
112,1559956,7145788,55618,22449,11,371,38.85
