F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.01
1,1,0,0,0,0,4,0.01
2,1,0,0,0,0,4,0.01
3,1,0,0,0,0,4,0.01
4,117,342,0,0,0,4,0.01
5,228,731,15,13,0,4,0.01
6,344,1135,42,38,0,4,0.01
7,718,2391,93,85,0,4,0.01
8,1183,4025,1002,990,0,4,0.02
9,1710,5971,3252,3237,0,4,0.06
10,2325,8321,9970,9953,0,6,0.22
11,3011,11003,26565,15454,0,6,0.87
12,3960,14627,63072,25627,0,8,3.08
13,4687,17453,115463,32259,0,10,6.35
14,5412,20289,215247,35145,0,9,16.45
15,6381,24037,435511,56776,0,14,41.68
16,7159,27062,955065,80831,0,19,129.09
17,8189,31116,2063295,134812,0,32,364.40
18,9013,34335,4610656,129884,0,32,1209.13
