F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.06
1,1,0,0,0,0,4,0.06
2,27448,87399,0,0,0,7,0.08
3,46637,154028,0,0,0,9,0.10
4,64958,216772,0,0,1,15,0.11
5,84174,283515,0,0,1,18,0.12
6,102497,346291,0,0,1,25,0.14
7,121715,413050,0,0,1,28,0.15
8,140038,475826,0,0,1,30,0.17
9,159256,542585,0,0,1,32,0.18
10,177579,605361,0,0,1,34,0.19
11,196797,672120,0,0,1,37,0.21
12,215120,734896,0,0,1,51,0.23
13,234338,801655,0,0,2,52,0.25
14,252661,864431,0,0,2,55,0.26
15,271879,931190,0,0,2,57,0.28
16,290202,993966,0,0,2,60,0.30
17,309420,1060725,0,0,2,63,0.31
18,327743,1123501,0,0,2,65,0.33
19,346961,1190260,0,0,2,68,0.34
20,365284,1253036,0,0,2,69,0.36
21,384502,1319795,0,0,2,72,0.38
22,402825,1382571,0,0,2,96,0.40
23,422043,1449330,0,0,3,99,0.43
24,440366,1512106,0,0,3,102,0.44
25,459584,1578865,0,0,3,103,0.46
26,477907,1641641,0,0,3,106,0.48
27,497125,1708400,0,0,3,109,0.50
28,515448,1771176,0,0,3,111,0.52
29,534666,1837935,0,0,3,113,0.54
30,552989,1900711,0,0,3,115,0.56
31,572207,1967470,0,0,3,118,0.58
32,590530,2030246,0,0,4,120,0.60
33,609748,2097005,0,0,4,123,0.62
34,628071,2159781,0,0,4,126,0.64
35,647289,2226540,0,0,4,128,0.68
36,665612,2289316,0,0,4,131,0.71
37,684830,2356075,0,0,4,133,0.74
38,703153,2418851,0,0,4,136,0.78
39,722371,2485610,0,0,4,138,0.81
40,740694,2548386,0,0,4,140,0.85
41,759912,2615145,0,0,5,143,0.88
42,778235,2677921,0,0,5,145,0.92
43,797453,2744680,0,0,5,148,0.96
44,815776,2807456,0,0,5,193,1.00
45,834994,2874215,0,0,5,195,1.09
46,853317,2936991,2,1,5,198,1.13
47,872535,3003750,2,1,5,199,1.18
48,890858,3066526,2,1,5,202,1.22
49,910076,3133285,2,1,5,205,1.26
50,928399,3196061,4,2,6,207,1.31
51,947617,3262820,4,2,6,211,1.36
52,965940,3325596,4,2,6,213,1.40
53,985158,3392355,4,2,6,216,1.45
54,1003481,3455131,15,12,6,218,1.50
55,1022699,3521890,15,12,6,220,1.54
56,1041022,3584666,15,12,6,223,1.59
57,1060240,3651425,15,12,6,225,1.64
58,1078563,3714201,25,21,6,228,1.69
59,1097781,3780960,25,21,7,230,1.74
60,1116104,3843736,25,21,7,232,1.79
61,1135322,3910495,25,21,7,235,1.84
62,1153645,3973271,911,905,7,238,5.29
63,1172863,4040030,911,905,7,240,5.36
64,1191186,4102806,911,905,7,242,5.43
65,1210404,4169565,911,905,7,245,5.50
66,1228727,4232341,962,955,7,248,5.77
67,1247945,4299100,962,955,7,250,5.85
68,1266268,4361876,962,955,7,252,5.92
69,1285486,4428635,962,955,8,254,6.00
70,1303809,4491411,986,978,8,257,6.11
71,1323027,4558170,986,978,8,260,6.19
72,1341350,4620946,986,978,8,261,6.26
73,1360568,4687705,986,978,8,264,6.35
74,1378891,4750481,3191,3177,8,266,11.56
75,1398109,4817240,3191,3177,8,269,11.64
76,1416432,4880016,3191,3177,8,274,11.69
77,1435650,4946775,3191,3177,8,276,11.77
78,1453973,5009551,6066,6034,9,282,20.21
79,1473191,5076310,6066,6034,9,283,20.31
80,1491514,5139086,6066,6034,9,286,20.38
81,1510732,5205845,6066,6034,9,288,20.47
82,1529055,5268621,9770,9731,9,294,35.29
83,1548273,5335380,9770,9731,9,297,35.37
84,1566596,5398156,9770,9731,9,298,35.43
85,1585814,5464915,9770,9731,9,301,35.51
86,1604137,5527691,17886,13553,9,402,76.16
87,1623355,5594450,17886,13553,10,405,76.24
88,1641678,5657226,17886,13553,10,407,76.31
89,1660896,5723985,17886,13553,10,409,76.40
90,1679219,5786761,43127,21005,10,426,200.42
91,1698437,5853520,43127,21005,10,427,200.51
92,1716760,5916296,43127,21005,10,430,200.58
93,1735978,5983055,43127,21005,10,433,200.69
94,1754301,6045831,126239,38118,10,479,674.45
95,1773519,6112590,126239,38118,10,482,674.57
96,1791842,6175366,126239,38118,11,483,674.66
97,1811060,6242125,126239,38118,11,486,674.79
98,1829383,6304901,452208,70551,11,642,2970.12
99,1848601,6371660,452208,70551,11,645,2970.23
100,1866924,6434436,452208,70551,11,648,2970.31
101,1886142,6501195,452208,70551,11,650,2970.41
