F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.11
1,1,0,0,0,0,4,0.11
2,49786,162710,0,0,1,10,0.15
3,82696,278268,0,0,1,18,0.18
4,114767,389965,0,0,1,26,0.22
5,147690,505580,0,0,1,31,0.25
6,179762,617289,0,0,1,35,0.29
7,212685,732904,0,0,1,51,0.33
8,244757,844613,0,0,2,55,0.35
9,277680,960228,0,0,2,60,0.38
10,309752,1071937,0,0,2,63,0.40
11,342675,1187552,0,0,2,67,0.43
12,374747,1299261,0,0,2,72,0.45
13,407670,1414876,0,0,3,97,0.48
14,439742,1526585,0,0,3,103,0.52
15,472665,1642200,0,0,3,107,0.55
16,504737,1753909,0,0,3,111,0.57
17,537660,1869524,0,0,3,115,0.60
18,569732,1981233,0,0,4,119,0.63
19,602655,2096848,0,0,4,123,0.66
20,634727,2208557,0,0,4,129,0.68
21,667650,2324172,0,0,4,133,0.71
22,699722,2435881,0,0,4,138,0.74
23,732645,2551496,0,0,4,142,0.77
24,764717,2663205,0,0,5,145,0.80
25,797640,2778820,0,0,5,150,0.83
26,829712,2890529,0,0,5,197,0.87
27,862635,3006144,0,0,5,201,0.95
28,894707,3117853,0,0,5,205,0.98
29,927630,3233468,0,0,6,210,1.02
30,959702,3345177,0,0,6,215,1.04
31,992625,3460792,0,0,6,219,1.08
32,1024697,3572501,0,0,6,223,1.11
33,1057620,3688116,0,0,6,228,1.15
34,1089692,3799825,0,0,6,232,1.18
35,1122615,3915440,0,0,7,237,1.23
36,1154687,4027149,0,0,7,241,1.26
37,1187610,4142764,0,0,7,244,1.32
38,1219682,4254473,0,0,7,249,1.35
39,1252605,4370088,0,0,7,253,1.40
40,1284677,4481797,0,0,8,257,1.43
41,1317600,4597412,0,0,8,262,1.50
42,1349672,4709121,0,0,8,266,1.53
43,1382595,4824736,0,0,8,270,1.59
44,1414667,4936445,0,0,8,276,1.62
45,1447590,5052060,6,5,8,281,1.69
46,1479662,5163769,6,5,9,285,1.72
47,1512585,5279384,6,5,9,289,1.78
48,1544657,5391093,6,5,9,294,1.81
49,1577580,5506708,14,12,9,298,1.89
50,1609652,5618417,14,12,9,387,1.93
51,1642575,5734032,14,12,10,391,2.00
52,1674647,5845741,14,12,10,396,2.18
53,1707570,5961356,62,59,10,400,2.29
54,1739642,6073065,62,59,10,404,2.34
55,1772565,6188680,62,59,10,409,2.42
56,1804637,6300389,62,59,11,413,2.47
57,1837560,6416004,363,359,11,417,2.90
58,1869632,6527713,363,359,11,421,2.95
59,1902555,6643328,363,359,11,425,3.04
60,1934627,6755037,363,359,11,430,3.08
61,1967550,6870652,689,684,11,434,3.55
62,1999622,6982361,689,684,12,438,3.58
63,2032545,7097976,689,684,12,443,3.66
64,2064617,7209685,689,684,12,446,3.69
65,2097540,7325300,974,968,12,451,4.26
66,2129612,7437009,974,968,12,459,4.30
67,2162535,7552624,974,968,13,463,4.41
68,2194607,7664333,974,968,13,468,4.45
69,2227530,7779948,1152,1145,13,472,5.02
70,2259602,7891657,1152,1145,13,475,5.07
71,2292525,8007272,1152,1145,13,480,5.17
72,2324597,8118981,1152,1145,13,484,5.22
73,2357520,8234596,1703,1695,14,490,6.97
74,2389592,8346305,1703,1695,14,494,7.02
75,2422515,8461920,1703,1695,14,498,7.13
76,2454587,8573629,1703,1695,14,503,7.17
77,2487510,8689244,2697,2688,14,507,11.34
78,2519582,8800953,2697,2688,15,512,11.37
79,2552505,8916568,2697,2688,15,516,11.45
80,2584577,9028277,2697,2688,15,520,11.49
81,2617500,9143892,5426,5416,15,533,27.43
82,2649572,9255601,5426,5416,15,537,27.47
83,2682495,9371216,5426,5416,16,542,27.56
84,2714567,9482925,5426,5416,16,545,27.59
85,2747490,9598540,11987,9818,16,565,74.12
86,2779562,9710249,11987,9818,16,569,74.16
87,2812485,9825864,11987,9818,16,573,74.28
88,2844557,9937573,11987,9818,16,578,74.32
89,2877480,10053188,39890,21735,17,634,337.14
90,2909552,10164897,39890,21735,17,637,337.18
91,2942475,10280512,39890,21735,17,642,337.27
92,2974547,10392221,39890,21735,17,646,337.31
93,3007470,10507836,46308,23819,17,649,384.77
94,3039542,10619545,46308,23819,18,653,384.81
95,3072465,10735160,46308,23819,18,657,384.91
96,3104537,10846869,46308,23819,18,661,384.94
