F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.03
1,1,0,0,0,0,4,0.03
2,4801,13175,0,0,0,4,0.03
3,9121,27780,0,0,0,5,0.03
4,12002,36226,0,0,0,5,0.03
5,16535,51663,0,0,0,6,0.04
6,19426,60169,0,0,0,6,0.04
7,24070,76112,0,0,0,6,0.04
8,26964,84629,0,0,0,6,0.05
9,31646,100756,0,0,0,8,0.05
10,34540,109273,0,0,0,8,0.06
11,39240,125506,0,0,0,8,0.06
12,42134,134023,0,0,0,9,0.06
13,46832,150254,0,0,0,9,0.07
14,49726,158771,0,0,0,9,0.07
15,54424,175002,0,0,0,12,0.08
16,57318,183519,0,0,0,13,0.09
17,62016,199750,0,0,1,14,0.09
18,64910,208267,0,0,1,14,0.10
19,69608,224498,0,0,1,15,0.10
20,72502,233015,0,0,1,15,0.11
21,77200,249246,0,0,1,15,0.12
22,80094,257763,0,0,1,15,0.12
23,84792,273994,0,0,1,17,0.13
24,87686,282511,0,0,1,17,0.14
25,92384,298742,0,0,1,17,0.14
26,95278,307259,0,0,1,17,0.15
27,99976,323490,0,0,1,18,0.16
28,102870,332007,0,0,1,24,0.17
29,107568,348238,0,0,1,24,0.18
30,110462,356755,0,0,1,25,0.19
31,115160,372986,0,0,1,25,0.20
32,118054,381503,0,0,1,26,0.21
33,122752,397734,0,0,1,27,0.22
34,125646,406251,0,0,1,27,0.23
35,130344,422482,0,0,1,27,0.24
36,133238,430999,0,0,1,27,0.25
37,137936,447230,2,1,1,29,0.27
38,140830,455747,2,1,1,29,0.28
39,145528,471978,2,1,1,29,0.29
40,148422,480495,2,1,1,29,0.30
41,153120,496726,2,1,1,30,0.32
42,156014,505243,4,2,1,30,0.33
43,160712,521474,6,3,1,31,0.35
44,163606,529991,19,15,1,32,0.36
45,168304,546222,22,17,1,32,0.38
46,171198,554739,66,60,1,32,0.41
47,175896,570970,68,61,1,33,0.43
48,178790,579487,169,161,1,33,0.45
49,183488,595718,171,162,1,34,0.47
50,186382,604235,508,498,1,34,0.57
51,191080,620466,510,499,1,35,0.59
52,193974,628983,1484,1472,2,35,0.78
53,198672,645214,1486,1473,2,36,0.80
54,201566,653731,3841,3827,2,48,1.52
55,206264,669962,3843,3828,2,50,1.54
56,209158,678479,8969,8953,2,54,3.37
57,213856,694710,8971,8954,2,54,3.39
58,216750,703227,22330,14480,2,62,9.07
59,221448,719458,22332,14481,2,62,9.09
60,224342,727975,61135,23353,2,71,26.40
61,229040,744206,61137,23354,2,72,26.41
62,231934,752723,174907,29435,2,80,77.47
63,236632,768954,174909,29436,2,80,77.49
64,239526,777471,607660,34230,2,83,331.33
65,244224,793702,607662,34231,2,84,331.35
66,247118,802219,1885554,88803,2,174,1216.75
67,251816,818450,1885556,88804,2,174,1216.77
