F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,1,0,0,0,0,4,0.02
5,1,0,0,0,0,4,0.02
6,1,0,0,0,0,4,0.02
7,2047,6871,35,34,0,4,0.02
8,3998,14722,510,494,0,4,0.04
9,6501,24412,1587,1566,0,5,0.06
10,9100,35067,3065,3041,0,5,0.11
11,11825,46353,6666,6638,0,5,0.23
12,14716,58323,9704,9669,0,7,0.34
13,17711,70752,13384,11374,0,7,0.52
14,20760,83417,17944,13513,0,8,0.69
15,23824,96237,23460,13059,0,9,0.95
16,27114,109873,32086,18137,0,10,1.41
17,30292,123173,41730,19530,0,11,1.96
18,33503,136661,51689,24759,0,13,2.56
19,36870,150750,60136,22948,0,12,2.97
20,40231,164899,65991,28778,0,14,3.32
21,43610,179079,70029,23508,1,14,3.53
22,47008,193374,77710,31183,1,15,3.94
23,50422,207739,90102,30767,1,18,4.99
24,53846,222175,113333,39817,1,21,7.03
25,57271,236632,135093,39668,1,22,9.25
26,60696,251110,158748,46763,1,23,12.30
27,64122,265576,205077,54544,1,26,20.44
28,67548,280043,287358,66261,1,28,38.67
29,70992,294561,389158,78869,1,31,67.96
30,74446,309103,560778,94454,1,36,130.63
31,77903,323697,873563,104951,1,37,276.28
32,81360,338311,1418557,162853,1,54,535.34
33,84817,352929,2167154,186930,1,61,988.08
34,88274,367548,4002402,231736,1,75,2028.91
