F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,4,0.02
1,1,0,0,0,0,4,0.02
2,1,0,0,0,0,4,0.02
3,1,0,0,0,0,4,0.02
4,1,0,0,0,0,4,0.02
5,1,0,0,0,0,4,0.02
6,1,0,0,0,0,4,0.02
7,1,0,0,0,0,4,0.02
8,1,0,0,0,0,4,0.02
9,1,0,0,0,0,4,0.02
10,1,0,0,0,0,4,0.02
11,4571,16346,0,0,0,4,0.03
12,7056,26818,0,0,0,5,0.03
13,10026,39742,87,83,1,5,0.03
14,14092,57735,277,266,1,6,0.04
15,19314,81006,1123,1105,1,6,0.08
16,24465,104336,2976,2947,1,8,0.19
17,30016,129201,7019,6981,1,9,0.56
18,35458,153853,19106,12028,1,12,1.90
19,40914,178565,48636,21835,1,15,5.63
20,46372,203287,90233,33671,1,18,12.55
21,51838,228037,146601,43218,1,25,21.97
22,57304,252769,225511,57545,1,29,37.54
23,62770,277499,462286,86322,1,38,84.97
24,68236,302249,1065679,127311,1,48,238.41
25,73702,326995,3584865,159988,1,56,1147.87
