F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,1,0,0.11
1,1,0,0,0,1,0,0.11
2,1,0,0,0,2,0,0.11
3,1,0,0,0,2,0,0.11
4,5,0,1,0,3,0,0.11
5,6,0,1,0,3,0,0.11
6,153,512,2,0,4,0,0.11
7,551,1620,2,0,4,0,0.11
8,1016,3105,128,125,5,0,0.11
9,1165,3523,128,125,5,0,0.11
10,1840,5508,787,783,6,0,0.12
11,2041,6024,787,783,6,0,0.13
12,2977,8673,2055,2050,7,0,0.15
13,3672,10382,2055,2050,7,0,0.16
14,5161,14781,4635,2612,8,0,0.22
15,5877,16884,4635,2612,8,0,0.23
16,8609,25245,7171,5147,9,0,0.35
17,9610,28393,7171,5147,9,0,0.36
18,17839,54364,12073,10048,10,0,0.71
19,18968,58014,12073,10048,10,0,0.73
20,30789,97418,21784,11440,11,0,2.04
21,32260,102330,21784,11440,11,0,2.06
22,48552,158315,35635,12668,12,0,5.45
23,50094,163357,35635,12668,12,0,5.47
24,72641,241096,56240,33270,13,0,17.37
25,74433,246957,56240,33270,13,0,17.38
26,103301,348883,118741,29222,14,0,33.44
27,105380,355872,118741,29222,14,0,33.45
28,142273,485612,203514,65088,15,0,100.01
29,144578,493467,203514,65088,15,0,100.03
30,187198,643555,405565,38182,16,0,181.33
31,189699,652252,405565,38182,16,0,181.34
32,233510,802366,1107565,111625,17,0,594.98
33,236201,811797,1107565,111625,17,0,595.00
34,282040,946692,1595047,599097,18,0,921.13
35,284955,956678,1595047,599097,18,0,921.14
36,333063,1100201,2430385,215850,19,0,1424.53
37,336186,1110703,2430385,215850,19,0,1424.58
38,386564,1283074,2913686,699130,20,0,1898.91
39,389901,1294433,2913686,699130,20,0,1898.93
40,441706,1444505,3702314,1487710,21,0,2445.97
41,445257,1456581,3702314,1487710,21,0,2445.99
