F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.04
1,374,1220,45,44,0,0,0.04
2,737,2403,105,103,0,0,0.04
3,2857,10502,414,411,0,0,0.05
4,6670,25598,1133,1122,0,0,0.08
5,11405,44987,2460,2446,0,0,0.15
6,16540,65849,5435,3198,0,0,0.31
7,21825,86913,13846,6701,0,0,0.65
8,27278,109229,20394,13243,0,0,1.10
9,33091,133514,30745,23585,0,0,1.93
10,38998,158565,42139,34973,0,0,3.16
11,45076,184082,55636,48464,1,0,4.93
12,51278,210415,76730,38428,1,0,8.15
13,57508,235866,108183,38868,1,0,13.67
14,63738,262545,131304,61985,1,0,16.99
15,69971,288558,175883,57581,1,0,28.03
16,76204,315317,211271,92965,1,0,36.71
17,82439,341941,245024,126711,1,0,45.93
18,88683,367363,273350,155031,1,0,55.84
19,94931,394221,359490,77890,1,0,77.21
20,101180,420678,427291,145683,1,0,96.14
21,107429,447094,486926,205307,1,0,115.25
22,113678,473899,536523,254901,1,0,129.64
23,119927,500667,597832,316204,1,0,151.73
24,126176,527100,690619,206493,1,0,180.83
25,132425,551933,923207,94568,1,0,249.52
26,138674,578706,1029326,200680,1,0,286.72
27,144923,605145,1126924,298273,1,0,326.25
28,151172,631699,1226940,398281,1,0,367.44
29,157421,658528,1316067,487402,1,0,402.54
30,163670,685401,1459763,631095,1,0,472.12
31,169919,711551,1556975,728298,1,0,512.88
32,176168,738380,1706569,877887,1,0,586.05
33,182417,765067,1830322,1001636,1,0,654.98
34,188666,791971,2114692,657790,2,0,809.40
35,194915,818763,2271570,814662,2,0,892.31
36,201164,845656,2476065,1019154,2,0,1014.65
37,207413,872512,2693801,1236884,2,0,1143.42
38,213662,899375,2850697,1393776,2,0,1248.57
39,219911,925874,3149881,849768,2,0,1442.37
40,226160,952728,3395132,1095015,2,0,1631.95
41,232409,979590,4747250,303946,2,0,2258.25
42,238658,1006494,5032553,589247,2,0,2426.63
43,244907,1033325,5274017,830708,2,0,2580.05
44,251156,1060193,5634309,1190997,2,0,2811.59
45,257405,1087080,6104921,1661604,2,0,3057.26
46,263654,1113694,6395727,1952404,2,0,3264.67
47,269903,1140547,6699399,2256072,2,0,3513.05
