F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.05
1,1,0,0,0,0,0,0.05
2,1,0,0,0,0,0,0.05
3,31,36,1,0,1,0,0.05
4,83,194,1,0,1,0,0.06
5,185,534,9,7,1,0,0.06
6,247,728,9,7,1,0,0.06
7,411,1288,92,87,1,0,0.06
8,489,1552,92,87,1,0,0.06
9,716,1618,914,902,2,0,0.08
10,796,1819,914,902,2,0,0.08
11,1024,2455,3149,1686,2,0,0.13
12,1114,2735,3149,1686,2,0,0.13
13,1590,3641,10998,5398,2,0,0.32
14,1729,3939,10998,5398,2,0,0.32
15,2172,4910,27018,11819,2,0,0.91
16,2347,5323,27018,11819,3,0,0.91
17,2862,6816,82490,19509,3,0,3.66
18,3093,7399,82490,19509,3,0,3.66
19,3736,8106,206867,40251,3,0,10.99
20,4068,8809,206867,40251,3,0,11.00
21,4973,9617,557338,45909,3,0,41.27
22,5499,10544,557338,45909,3,0,41.27
23,6900,11326,1739810,141130,4,0,188.34
24,7798,12694,1739810,141130,4,0,188.35
25,10221,13567,4049097,198999,4,0,965.06
26,11848,15790,4049097,198999,4,0,965.06
