F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.03
1,1,0,0,0,0,0,0.03
2,1,0,0,0,0,0,0.03
3,1,0,0,0,0,0,0.03
4,1,0,0,0,0,0,0.03
5,1,0,0,0,0,0,0.03
6,1,0,0,0,0,0,0.03
7,1,0,0,0,0,0,0.03
8,1,0,0,0,0,0,0.03
9,1,0,0,0,0,0,0.03
10,1,0,0,0,0,0,0.03
11,4571,16337,1,0,0,0,0.03
12,7056,26791,2,0,0,0,0.04
13,10026,36731,139,131,1,0,0.05
14,14090,52444,364,353,1,0,0.07
15,19311,75590,1217,1202,1,0,0.11
16,24461,98888,3448,1848,1,0,0.34
17,30011,123683,8901,7289,1,0,0.92
18,35451,148129,21624,13077,1,0,2.39
19,40905,172736,42302,20321,1,0,5.27
20,46361,197039,77214,33288,1,0,10.66
21,51825,221677,136481,33105,1,0,20.95
22,57289,246350,268465,49565,1,0,54.10
23,62753,270605,473189,92369,1,0,109.10
24,68217,295170,1431282,87870,1,0,416.15
25,73681,318943,3299066,202202,1,0,1507.31
