F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,1,0,0,0,0,0,0.02
3,1,0,0,0,0,0,0.03
4,5034,17769,0,0,0,0,0.03
5,8561,30214,22,16,0,0,0.03
6,12789,46110,55,47,0,0,0.04
7,18034,66192,98,82,0,0,0.06
8,23942,89370,105,86,0,0,0.07
9,30011,113470,141,120,0,0,0.09
10,36391,138978,177,152,0,0,0.13
11,42963,165248,245,219,0,0,0.19
12,49676,190585,391,360,0,0,0.34
13,56426,218077,564,530,1,0,0.56
14,63195,245678,905,870,1,0,0.82
15,69966,273282,1225,1188,1,0,1.05
16,76737,300306,1705,1662,1,0,1.66
17,83508,327399,2223,2174,1,0,2.10
18,90279,355015,2486,2435,1,0,2.76
19,97050,382620,2965,2912,1,0,3.53
20,103821,410224,3522,3467,1,0,4.73
21,110592,435112,3974,3917,1,0,5.73
22,117363,461741,4433,4371,1,0,6.73
23,124134,489174,5240,5175,1,0,8.48
24,130905,516315,5883,5816,1,0,10.34
25,137676,542926,7064,6993,1,0,13.67
26,144447,570552,8401,8328,1,0,17.11
27,151218,598194,9408,9334,1,0,20.40
28,157989,625635,11070,10994,1,0,26.52
29,164760,652277,13118,6901,1,0,36.71
30,171531,679911,15648,9430,1,0,47.60
31,178302,706175,17393,11173,1,0,56.22
32,185073,731452,19900,13678,1,0,66.08
33,191844,756439,22051,15827,1,0,78.07
34,198615,784081,25412,19187,1,0,93.10
35,205386,811716,28544,22317,1,0,108.91
36,212157,839318,34822,28592,1,0,150.28
37,218928,866955,43092,20335,1,0,206.04
38,225699,894597,49863,27105,1,0,240.18
39,232470,900020,60691,37921,1,0,302.66
40,239241,922480,67835,45055,1,0,333.70
41,246012,950083,76150,53366,2,0,380.59
42,252783,977699,86260,63474,2,0,432.57
43,259554,1002360,102020,40643,2,0,536.39
44,266325,1029864,112564,51183,2,0,598.57
45,273096,1057456,129378,67994,2,0,713.57
46,279867,1085052,152213,90826,2,0,860.14
47,286638,1112639,187484,68904,2,0,1093.04
48,293409,1138757,240026,42401,2,0,1400.71
49,300180,1161725,292703,95068,2,0,1728.24
50,306951,1189325,376828,93868,2,0,2328.91
51,313722,1216923,466869,183906,2,0,3005.06
