F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,1,0,0,0,0,0,0.02
3,1,0,0,0,0,0,0.02
4,1,0,0,0,0,0,0.02
5,1,0,0,0,0,0,0.02
6,1,0,0,0,0,0,0.02
7,1,0,0,0,0,0,0.02
8,373,1154,1,0,0,0,0.02
9,917,2983,2,0,0,0,0.02
10,1205,4041,3,0,0,0,0.02
11,1556,5329,4,0,0,0,0.02
12,2001,6612,159,139,0,0,0.02
13,2545,8455,210,179,0,0,0.03
14,3158,10578,320,275,0,0,0.03
15,3817,12883,402,346,0,0,0.03
16,4518,15492,472,409,0,0,0.04
17,5261,17272,666,591,0,0,0.04
18,6038,20062,920,838,0,0,0.05
19,6831,23071,1959,1871,0,0,0.08
20,7643,25634,4050,2026,1,0,0.16
21,8476,28692,7769,5734,1,0,0.28
22,9647,32324,10539,8490,1,0,0.37
23,10630,35680,14776,12717,1,0,0.50
24,11657,39629,22231,10512,1,0,0.71
25,13251,44700,41269,17392,1,0,1.38
26,17876,61324,77311,16493,1,0,2.74
27,21308,73963,141329,46761,1,0,6.37
28,23888,83734,195861,101291,1,0,9.59
29,26962,95717,284409,104899,1,0,16.28
30,29392,104765,415338,79159,1,0,25.45
31,31796,113835,521999,185814,1,0,33.64
32,34281,121890,652560,316355,1,0,44.05
33,36837,131800,733276,397059,1,0,52.52
34,39453,141271,826552,490327,1,0,62.82
35,42133,151083,939500,603267,1,0,77.03
36,44867,162400,1082344,375976,1,0,99.29
37,47641,173919,1304194,176802,1,0,122.59
38,50458,184129,1771336,82369,1,0,163.85
39,53310,195620,1969458,280485,1,0,181.73
40,56222,207277,2162464,473483,1,0,199.70
41,59174,219629,2318676,629691,1,0,221.12
42,62164,231509,2545026,856036,1,0,258.22
43,65190,243909,2903155,1214160,1,0,324.01
44,68224,256853,3241445,1552446,1,0,414.64
45,71264,269839,3753686,1047164,1,0,581.24
46,74304,280405,5200654,151386,1,0,837.23
47,77344,292132,5755033,705758,1,0,919.18
48,80384,303862,6184622,1135342,1,0,1007.44
49,83424,316265,6583620,1534338,1,0,1116.45
50,86464,328693,7174218,2124934,1,0,1296.51
51,89504,338423,7835996,2786706,1,0,1540.36
52,92544,351286,8681843,3632548,1,0,1917.61
53,95584,361973,9365162,4315771,1,0,2300.63
54,98624,372687,10090614,5041221,1,0,2632.17
55,101664,381840,11108458,6059041,1,0,3085.52
56,104704,391096,11649417,6599963,1,0,3406.45
