F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,1,0,0,0,0,0,0.02
3,1,0,0,0,0,0,0.02
4,1,0,0,0,0,0,0.02
5,1,0,0,0,0,0,0.02
6,2635,7513,2,1,0,0,0.02
7,5221,17594,295,292,0,0,0.04
8,8071,29385,1668,1662,0,0,0.15
9,10921,41440,6187,4376,0,0,0.68
10,13771,51248,20467,6862,0,0,2.52
11,16621,62758,58281,15651,0,0,7.58
12,19471,73953,156086,31843,0,0,21.30
13,22321,86094,400019,48994,0,0,64.68
14,25171,98147,966922,83695,0,0,173.28
15,28021,108807,2118732,111583,0,0,431.59
16,30871,119768,5245788,219907,0,0,1200.55
17,33721,130969,8274604,3248672,0,0,2460.92
