F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,2400,6979,1,0,0,0,0.02
3,4330,13315,2,0,0,0,0.02
4,5824,17959,3,0,0,0,0.02
5,7758,24313,4,0,0,0,0.02
6,9252,28957,5,0,0,0,0.03
7,11185,35307,6,0,0,0,0.03
8,12679,39951,7,0,0,0,0.03
9,14612,46301,8,0,0,0,0.03
10,16106,50945,9,0,0,0,0.03
11,18039,57295,10,0,0,0,0.04
12,19533,61939,11,0,0,0,0.04
13,21466,68289,12,0,0,0,0.04
14,22960,72933,13,0,0,0,0.04
15,24893,79283,14,0,0,0,0.05
16,26387,83927,15,0,0,0,0.05
17,28320,90277,16,0,0,0,0.05
18,29814,94921,17,0,0,0,0.06
19,31747,101271,18,0,0,0,0.06
20,33241,105915,19,0,0,0,0.06
21,35174,112265,20,0,0,0,0.07
22,36668,116909,21,0,0,0,0.07
23,38601,123259,22,0,0,0,0.07
24,40095,127903,23,0,0,0,0.07
25,42028,134253,24,0,0,0,0.08
26,43522,138897,25,0,0,0,0.08
27,45455,145247,26,0,0,0,0.09
28,46949,149891,27,0,0,0,0.09
29,48882,156241,28,0,0,0,0.09
30,50376,160885,29,0,0,0,0.10
31,52309,167235,30,0,0,0,0.10
32,53803,171879,31,0,0,0,0.11
33,55736,178229,32,0,0,0,0.11
34,57230,182873,33,0,0,0,0.12
35,59163,189223,34,0,0,0,0.13
36,60657,193867,35,0,0,0,0.13
37,62590,200217,36,0,0,0,0.14
38,64084,204861,37,0,0,0,0.15
39,66017,211211,38,0,0,0,0.16
40,67511,215855,39,0,1,0,0.16
41,69444,222205,40,0,1,0,0.17
42,70938,226849,41,0,1,0,0.18
43,72871,233199,42,0,1,0,0.19
44,74365,237843,43,0,1,0,0.19
45,76298,244193,44,0,1,0,0.20
46,77792,248837,45,0,1,0,0.20
47,79725,255187,52,6,1,0,0.22
48,81219,259833,53,6,1,0,0.22
49,83152,266181,60,12,1,0,0.23
50,84646,270827,61,12,1,0,0.23
51,86579,277175,105,55,1,0,0.25
52,88073,281821,106,55,1,0,0.25
53,90006,288169,187,135,1,0,0.27
54,91500,292815,188,135,1,0,0.27
55,93433,299163,304,250,1,0,0.30
56,94927,303809,305,250,1,0,0.30
57,96860,310157,428,372,1,0,0.33
58,98354,314803,429,372,1,0,0.33
59,100287,321151,649,591,1,0,0.36
60,101781,325797,650,591,1,0,0.37
61,103714,332145,872,812,1,0,0.40
62,105208,336791,873,812,1,0,0.40
63,107141,343139,1072,1010,1,0,0.44
64,108635,347785,1073,1010,1,0,0.44
