F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.08
1,1,0,0,0,0,0,0.08
2,1,0,0,0,1,0,0.08
3,1,0,0,0,1,0,0.08
4,1,0,0,0,1,0,0.09
5,1,0,0,0,1,0,0.09
6,1,0,0,0,1,0,0.09
7,1,0,0,0,2,0,0.09
8,1,0,0,0,2,0,0.09
9,1,0,0,0,2,0,0.09
10,1,0,0,0,2,0,0.09
11,1,0,0,0,2,0,0.09
12,1,0,0,0,3,0,0.09
13,1,0,0,0,3,0,0.10
14,1,0,0,0,3,0,0.10
15,1,0,0,0,3,0,0.10
16,1,0,0,0,3,0,0.10
17,1,0,0,0,4,0,0.10
18,1,0,0,0,4,0,0.10
19,1,0,0,0,4,0,0.10
20,1,0,0,0,4,0,0.10
21,1,0,0,0,4,0,0.11
22,1,0,0,0,5,0,0.11
23,1,0,0,0,5,0,0.11
24,10080,35642,8,4,5,0,0.12
25,19447,70950,8,4,5,0,0.13
26,20854,71352,73,59,5,0,0.15
27,31787,110701,73,59,5,0,0.16
28,33388,87246,158,132,6,0,0.19
29,46492,131021,158,132,6,0,0.21
30,48219,134706,332,299,6,0,0.25
31,62010,180979,332,299,6,0,0.27
32,65745,178769,722,679,6,0,0.34
33,82776,239820,722,679,7,0,0.36
34,85478,245738,1207,1149,7,0,0.47
35,102866,307744,1207,1149,7,0,0.49
36,108158,316043,2435,2360,7,0,0.75
37,128950,390888,2435,2360,7,0,0.78
38,132549,395809,5020,2759,8,0,1.25
39,153688,473580,5020,2759,8,0,1.28
40,157448,464088,7826,5541,8,0,1.97
41,181783,552943,7826,5541,8,0,2.02
42,185847,558555,12217,9891,8,0,3.23
43,211003,652058,12217,9891,9,0,3.28
44,219874,671648,29387,11086,9,0,7.39
45,246920,772112,29387,11086,9,0,7.44
46,252615,790003,46987,28662,9,0,12.49
47,280870,897325,46987,28662,9,0,12.54
48,286690,915032,98810,17959,10,0,28.23
49,316111,1026619,98810,17959,10,0,28.29
50,322047,1040328,163531,82637,10,0,46.56
51,351423,1156087,163531,82637,10,0,46.61
52,357361,1174045,307352,37234,10,0,101.23
53,386739,1290993,307352,37234,11,0,101.28
54,392677,1296507,581663,52380,11,0,217.89
55,422054,1413115,581663,52380,11,0,217.93
56,427991,1401034,1254185,83088,11,0,517.17
57,457368,1517669,1254185,83088,11,0,517.20
58,463305,1525153,2088773,150599,12,0,1162.66
59,492683,1642389,2088773,150599,12,0,1162.69
60,498621,1659476,5089221,214870,12,0,3484.38
61,527999,1776624,5089221,214870,12,0,3484.42
