F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.01
1,1,0,0,0,0,0,0.01
2,16,35,1,0,0,0,0.01
3,207,653,3,0,0,0,0.01
4,555,2003,5,1,0,0,0.01
5,968,3637,10,5,0,0,0.01
6,1437,5448,17,11,0,0,0.01
7,2014,7663,25,18,0,0,0.01
8,2588,9895,35,27,0,0,0.01
9,3187,12246,47,38,0,0,0.01
10,3798,14646,63,53,0,0,0.01
11,4443,17210,85,74,0,0,0.01
12,5078,19723,110,97,0,0,0.02
13,5723,22279,155,140,0,0,0.02
14,6358,24785,222,205,0,0,0.02
15,7003,27352,329,311,0,0,0.02
16,7638,29879,775,756,0,0,0.03
17,8283,32432,3026,1633,0,0,0.07
18,8918,34959,5116,3722,0,0,0.11
19,9563,37526,5528,4133,0,0,0.12
20,10198,40053,6960,5564,0,0,0.15
21,10843,42606,11036,9638,0,0,0.23
22,11478,45133,23015,13502,0,0,0.56
23,12123,47700,56438,21554,0,0,1.54
24,12758,50227,151507,26248,0,0,4.80
25,13403,52776,574099,76193,0,0,22.81
26,14038,55289,1771824,81582,0,0,116.67
27,14683,57856,3294822,316520,0,0,432.45
28,15318,59675,5011027,305693,0,0,1024.84
29,15963,62226,8216149,173972,0,0,1789.61
30,16598,64753,9343718,1301540,0,0,1959.01
31,17243,67164,11438131,3395949,0,0,2769.85
