F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.01
1,1,0,0,0,0,0,0.01
2,380,945,1,0,0,0,0.01
3,687,1997,2,0,0,0,0.01
4,1021,3218,5,2,0,0,0.02
5,1393,4609,10,6,0,0,0.02
6,1821,6229,29,24,0,0,0.02
7,2284,7997,69,61,0,0,0.02
8,2765,9892,125,116,0,0,0.02
9,3301,11973,243,232,0,0,0.02
10,3906,14285,401,388,0,0,0.03
11,4588,17065,574,560,0,0,0.04
12,5339,20184,877,862,0,0,0.05
13,6133,23531,1328,1312,0,0,0.08
14,6939,26934,2091,2073,0,0,0.12
15,7760,30456,2846,2827,0,0,0.17
16,8598,34067,3917,3897,0,0,0.24
17,9443,37748,5423,5402,0,0,0.37
18,10289,41439,7073,7048,0,0,0.52
19,11135,45144,9354,4803,0,0,0.74
20,11981,48849,12402,7850,0,0,1.07
21,12827,51962,16710,12155,0,0,1.56
22,13673,55667,22442,17886,0,0,2.26
23,14519,59284,29762,12969,0,0,3.05
24,15365,62935,37070,20275,0,0,3.85
25,16211,66620,47951,31153,0,0,5.44
26,17057,70163,56998,40198,0,0,7.03
27,17903,73858,69324,52522,0,0,9.56
28,18749,77531,83947,33984,0,0,12.56
29,19595,81236,101827,51863,0,0,15.79
30,20441,84941,123715,73750,0,0,19.53
31,21287,88646,145674,95708,0,0,23.88
32,22133,92351,175006,65389,0,0,29.82
33,22979,96056,212460,52158,0,0,39.47
34,23825,99761,250129,89826,0,0,49.45
35,24671,103454,305301,74585,0,0,66.77
36,25517,107159,362964,132247,0,0,85.47
37,26363,110864,441284,110149,0,0,114.75
38,27209,114552,514290,183151,0,0,140.04
39,28055,118257,648812,102326,0,0,194.10
40,28901,121962,769683,223196,0,0,236.56
41,29747,125667,950860,120239,0,0,316.65
42,30593,129372,1197964,113870,0,0,426.09
43,31439,133077,1466323,192995,0,0,562.98
44,32285,136782,1704461,431132,0,0,698.31
45,33131,140487,2036920,396529,0,0,927.48
46,33977,144187,2379780,739387,0,0,1149.05
47,34823,147892,2768476,293748,0,0,1495.52
48,35669,151597,3281401,236629,0,0,1858.86
49,36515,155290,4133950,167219,0,0,2386.22
50,37361,158995,4966384,999652,0,0,2934.75
