F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.01
1,1,0,0,0,0,0,0.01
2,1,0,0,0,0,0,0.01
3,1,0,0,0,0,0,0.01
4,1,0,0,0,0,0,0.01
5,1,0,0,0,0,0,0.01
6,1,0,0,0,0,0,0.02
7,1,0,0,0,0,0,0.02
8,8788,33953,1,0,0,0,0.02
9,11296,44123,2,0,0,0,0.02
10,13940,55026,5,2,0,0,0.03
11,16868,67134,8,3,0,0,0.03
12,19856,79615,13,7,0,0,0.03
13,22904,92388,16,9,0,0,0.04
14,26037,105494,23,15,0,0,0.04
15,29196,118716,26,17,0,0,0.04
16,32359,132034,30,20,0,0,0.05
17,35526,145325,35,24,0,0,0.05
18,38701,158633,57,45,0,0,0.05
19,41874,171934,58,45,0,0,0.06
20,45037,185252,78,64,1,0,0.06
21,48204,198543,82,67,1,0,0.07
22,51379,211864,91,75,1,0,0.07
23,54552,225128,100,82,1,0,0.08
24,57715,238446,133,114,1,0,0.08
25,60882,251737,136,115,1,0,0.09
26,64057,265045,153,131,1,0,0.09
27,67230,278346,154,131,1,0,0.10
28,70393,291664,166,142,1,0,0.10
29,73560,304985,171,146,1,0,0.11
30,76735,318241,199,172,1,0,0.12
31,79908,331507,203,174,1,0,0.12
32,83071,344817,237,206,1,0,0.13
33,86238,358108,240,208,1,0,0.14
34,89413,371416,274,241,1,0,0.15
35,92586,384717,275,241,1,0,0.15
36,95749,398022,291,256,1,0,0.16
37,98916,411326,292,256,1,0,0.16
38,102091,424647,309,272,1,0,0.17
39,105264,437935,312,274,1,0,0.18
40,108427,451253,323,284,1,0,0.18
41,111594,464574,328,288,1,0,0.19
42,114769,477895,335,294,1,0,0.20
43,117942,491183,338,296,1,0,0.20
44,121105,504501,342,299,1,0,0.21
45,124272,517822,371,327,1,0,0.22
46,127447,531143,379,334,1,0,0.22
47,130620,544417,390,342,1,0,0.23
48,133783,557705,394,345,1,0,0.24
49,136950,571026,405,355,1,0,0.25
50,140125,584317,409,358,1,0,0.26
51,143298,597635,446,394,1,0,0.26
52,146461,610953,458,405,1,0,0.27
53,149628,624274,463,409,1,0,0.28
54,152803,637565,471,415,1,0,0.29
55,155976,650861,485,427,1,0,0.30
56,159139,664149,488,429,1,0,0.31
57,162306,677470,496,436,1,0,0.32
58,165481,690761,503,442,1,0,0.33
59,168654,704079,561,499,1,0,0.34
60,171817,717367,564,501,1,0,0.34
61,174984,730688,586,522,1,0,0.35
62,178159,743979,588,522,2,0,0.36
63,181332,757297,609,542,2,0,0.37
64,184495,770585,612,544,2,0,0.38
65,187662,783906,623,554,2,0,0.39
66,190837,797227,627,557,2,0,0.40
67,194010,810515,635,563,2,0,0.41
68,197173,823795,681,607,2,0,0.42
69,200340,837116,688,613,2,0,0.43
70,203515,850314,772,693,2,0,0.45
71,206688,863632,775,695,2,0,0.46
72,209851,876950,780,699,2,0,0.47
73,213018,890249,788,706,2,0,0.48
74,216193,903570,797,714,2,0,0.49
75,219366,916858,807,722,2,0,0.50
76,222529,930176,810,724,2,0,0.51
77,225696,943497,820,733,2,0,0.52
78,228871,956818,828,740,2,0,0.53
79,232044,970136,832,743,2,0,0.54
80,235207,983424,840,749,2,0,0.55
81,238374,996745,843,751,2,0,0.56
82,241549,1010057,859,764,2,0,0.58
83,244722,1023360,862,766,2,0,0.59
84,247885,1036678,890,793,2,0,0.60
85,251052,1049969,893,795,2,0,0.61
86,254227,1063290,908,809,2,0,0.62
87,257400,1076608,911,811,2,0,0.63
88,260563,1089896,922,820,2,0,0.64
89,263730,1103217,929,826,2,0,0.65
90,266905,1116538,933,829,2,0,0.66
91,270078,1129856,960,855,2,0,0.67
92,273241,1143144,963,857,2,0,0.68
93,276408,1156457,983,875,2,0,0.70
94,279583,1169748,985,875,2,0,0.72
95,282756,1183066,991,880,2,0,0.73
96,285919,1196354,995,883,2,0,0.74
97,289086,1209675,1013,900,2,0,0.75
98,292261,1222966,1022,908,2,0,0.76
99,295434,1236262,1025,910,2,0,0.77
100,298597,1249580,1046,930,2,0,0.79
101,301764,1262871,1049,932,2,0,0.80
102,304939,1276192,1064,946,2,0,0.81
103,308112,1289480,1067,948,3,0,0.82
104,311275,1302798,1073,953,3,0,0.83
105,314442,1316089,1078,957,3,0,0.84
106,317617,1329410,1092,970,3,0,0.85
107,320790,1342698,1095,972,3,0,0.87
108,323953,1356016,1102,978,3,0,0.88
109,327120,1369307,1106,981,3,0,0.89
110,330295,1382628,1115,989,3,0,0.91
111,333468,1395946,1119,992,3,0,0.92
112,336631,1409264,1122,994,3,0,0.93
113,339798,1422585,1188,1059,3,0,0.95
114,342973,1435906,1191,1061,3,0,0.96
115,346146,1449194,1203,1071,3,0,0.98
116,349309,1462482,1207,1074,3,0,0.99
117,352476,1475803,1221,1087,3,0,1.01
118,355651,1489094,1223,1087,3,0,1.03
119,358824,1502412,1235,1098,3,0,1.04
120,361987,1515700,1237,1098,3,0,1.06
121,365154,1529021,1248,1108,3,0,1.07
122,368329,1542312,1251,1110,3,0,1.08
123,371502,1555630,1264,1122,3,0,1.10
124,374665,1568948,1268,1125,3,0,1.11
125,377832,1582269,1275,1131,3,0,1.12
126,381007,1595590,1285,1140,3,0,1.14
127,384180,1608908,1290,1144,3,0,1.15
128,387343,1622226,1298,1151,3,0,1.16
129,390510,1635517,1303,1155,3,0,1.18
