F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,1,0,0,0,0,0,0.02
3,1,0,0,0,0,0,0.02
4,1,0,0,0,0,0,0.02
5,1,0,0,0,0,0,0.02
6,2611,7411,2,1,0,0,0.02
7,5188,17447,278,275,0,0,0.04
8,8029,29187,1700,1694,0,0,0.17
9,10870,41321,6543,4688,0,0,0.69
10,13711,50942,21469,7579,0,0,2.15
11,16552,62815,62677,19201,0,0,6.77
12,19393,74207,164117,35995,0,0,21.38
13,22234,86119,546979,77729,0,0,85.40
14,25075,97967,980685,278769,0,0,171.28
15,27916,106861,2548337,126276,0,0,493.56
16,30757,118027,4200878,907155,0,0,978.29
17,33598,128325,9642783,235539,0,0,2359.82
