F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,1,0,0,0,0,0,0.02
3,1,0,0,0,0,0,0.02
4,1,0,0,0,0,0,0.02
5,421,1519,82,81,0,0,0.02
6,1259,4733,449,447,0,0,0.02
7,2505,9391,2207,2202,0,0,0.07
8,3901,14698,7462,5358,0,0,0.24
9,5374,20273,29219,14546,0,0,1.30
10,6970,26270,86787,21945,0,0,5.25
11,8598,32517,240730,43549,0,0,18.99
12,10227,38940,582321,79332,0,0,72.26
13,11856,45429,1329191,101039,0,0,206.81
14,13485,52119,2568893,129370,0,0,677.12
15,15114,58812,5257490,143779,0,0,2019.14
