F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.09
1,1,0,0,0,0,0,0.10
2,39691,129534,1,0,0,0,0.14
3,66140,222325,2,0,1,0,0.18
4,91882,311900,3,0,1,0,0.21
5,118344,404748,4,0,1,0,0.25
6,144087,494335,5,0,1,0,0.30
7,170549,587183,6,0,1,0,0.34
8,196292,676770,7,0,1,0,0.39
9,222754,769618,8,0,1,0,0.44
10,248497,859205,9,0,2,0,0.48
11,274959,952053,10,0,2,0,0.52
12,300702,1041640,11,0,2,0,0.56
13,327164,1134488,12,0,2,0,0.59
14,352907,1224075,13,0,2,0,0.62
15,379369,1316923,14,0,2,0,0.66
16,405112,1406510,15,0,3,0,0.69
17,431574,1499358,16,0,3,0,0.75
18,457317,1588945,17,0,3,0,0.79
19,483779,1681793,18,0,3,0,0.85
20,509522,1771380,19,0,3,0,0.89
21,535984,1864228,20,0,3,0,0.93
22,561727,1953815,21,0,3,0,0.96
23,588189,2046663,22,0,4,0,1.00
24,613932,2136250,23,0,4,0,1.04
25,640394,2229098,24,0,4,0,1.10
26,666137,2318685,25,0,4,0,1.15
27,692599,2411533,26,0,4,0,1.21
28,718342,2501120,27,0,4,0,1.27
29,744804,2593968,28,0,4,0,1.33
30,770547,2683555,29,0,5,0,1.38
31,797009,2776403,30,0,5,0,1.43
32,822752,2865990,31,0,5,0,1.47
33,849214,2958838,32,0,5,0,1.55
34,874957,3048425,33,0,5,0,1.59
35,901419,3141273,34,0,5,0,1.66
36,927162,3230860,35,0,5,0,1.70
37,953624,3323708,36,0,6,0,1.77
38,979367,3413295,37,0,6,0,1.81
39,1005829,3506143,38,0,6,0,1.87
40,1031572,3595730,39,0,6,0,1.91
41,1058034,3688578,41,1,6,0,2.01
42,1083777,3778167,42,1,6,0,2.03
43,1110239,3871013,43,1,7,0,2.12
44,1135982,3960600,44,1,7,0,2.19
45,1162444,4053448,48,4,7,0,2.31
46,1188187,4143037,49,4,7,0,2.33
47,1214649,4235883,50,4,7,0,2.42
48,1240392,4325470,51,4,7,0,2.47
49,1266854,4418318,131,83,7,0,3.03
50,1292597,4507907,132,83,8,0,3.06
51,1319059,4600753,133,83,8,0,3.17
52,1344802,4690340,134,83,8,0,3.24
53,1371264,4783188,146,94,8,0,3.39
54,1397007,4872777,147,94,8,0,3.43
55,1423469,4965623,148,94,8,0,3.55
56,1449212,5055210,149,94,8,0,3.63
57,1475674,5148058,167,111,9,0,3.80
58,1501417,5237647,168,111,9,0,3.83
59,1527879,5330493,169,111,9,0,3.96
60,1553622,5420080,170,111,9,0,4.04
61,1580084,5512928,194,134,9,0,4.24
62,1605827,5602517,195,134,9,0,4.27
63,1632289,5695363,196,134,9,0,4.40
64,1658032,5784950,197,134,10,0,4.48
65,1684494,5877798,274,210,10,0,5.00
66,1710237,5967387,275,210,10,0,5.02
67,1736699,6060233,276,210,10,0,5.13
68,1762442,6149820,277,210,10,0,5.19
69,1788904,6242668,863,795,10,0,8.67
70,1814647,6332257,864,795,11,0,8.69
71,1841109,6425103,865,795,11,0,8.81
72,1866852,6514690,866,795,11,0,8.88
73,1893314,6607538,2746,2674,11,0,19.52
74,1919057,6697127,2747,2674,11,0,19.54
75,1945519,6789977,2748,2674,11,0,19.64
76,1971262,6879566,2749,2674,11,0,19.68
77,1997724,6972408,10605,4747,12,0,84.33
78,2023467,7061997,10606,4747,12,0,84.36
79,2049929,7154843,10607,4747,12,0,84.49
80,2075672,7244430,10608,4747,12,0,84.56
81,2102134,7337278,31299,16164,12,0,297.14
82,2127877,7426867,31300,16164,12,0,297.17
83,2154339,7519717,31301,16164,12,0,297.26
84,2180082,7609306,31302,16164,13,0,297.29
85,2206544,7702040,99049,32357,13,0,1061.38
86,2232287,7791629,99050,32357,13,0,1061.41
87,2258749,7884479,99051,32357,13,0,1061.50
88,2284492,7974068,99052,32357,13,0,1061.52
