F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,1,0,0,0,0,0,0.02
3,1,0,0,0,0,0,0.02
4,1,0,0,0,0,0,0.02
5,1,0,0,0,0,0,0.02
6,1353,3838,2,1,0,0,0.02
7,2672,8957,142,139,0,0,0.02
8,4127,15016,814,809,0,0,0.06
9,5582,19795,3155,1742,0,0,0.19
10,7037,25765,10501,4917,0,0,0.70
11,8492,31890,30102,15177,0,0,1.94
12,9947,37967,78633,28421,0,0,5.62
13,11402,43888,219439,28334,0,0,18.31
14,12857,49722,441366,89978,0,0,40.39
15,14312,55339,1123212,91527,0,0,115.73
16,15767,59576,2103801,102328,0,0,266.79
17,17222,65411,4303567,192701,0,0,607.26
18,18677,71479,8379101,244447,0,0,1427.55
