F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.06
1,1,0,0,0,0,0,0.06
2,1,0,0,0,0,0,0.06
3,1,0,0,0,0,0,0.06
4,1,0,0,0,0,0,0.06
5,1,0,0,0,1,0,0.06
6,1,0,0,0,1,0,0.06
7,1,0,0,0,1,0,0.06
8,2517,8978,27,26,1,0,0.07
9,4819,17879,47,45,1,0,0.07
10,11681,46388,93,90,1,0,0.09
11,19085,78769,188,184,1,0,0.11
12,26580,111964,260,255,1,0,0.14
13,34247,146045,343,337,1,0,0.17
14,44554,191487,499,492,1,0,0.21
15,54633,236926,722,714,2,0,0.28
16,68504,299070,915,906,2,0,0.35
17,81713,358854,1127,1116,2,0,0.46
18,95005,419196,1326,1314,2,0,0.53
19,113711,503393,1453,1440,2,0,0.58
20,128229,569207,1638,1623,2,0,0.64
21,143582,630883,1949,1925,2,0,0.81
22,158799,700397,2159,2130,2,0,0.92
23,174184,770962,2489,2459,2,0,1.03
24,189698,842003,2830,2790,2,0,1.17
25,205257,913357,3141,3097,3,0,1.30
26,220826,983668,3821,3771,3,0,1.99
27,236395,1055176,4148,4095,3,0,2.17
28,251964,1126682,4358,4302,3,0,2.34
29,267533,1197893,5603,5543,3,0,2.97
30,283102,1269420,5834,5773,3,0,3.17
31,298671,1340473,7949,4016,3,0,4.68
32,314240,1411993,9016,5081,3,0,5.42
33,329809,1483520,9250,5314,3,0,5.47
34,345378,1554984,9588,5649,3,0,5.56
35,360947,1625725,11727,7785,3,0,8.02
36,376516,1697252,11986,8043,4,0,8.09
37,392085,1768707,15157,11211,4,0,10.95
38,407654,1840218,16117,12168,4,0,11.38
39,423223,1911680,16773,12821,4,0,11.68
40,438792,1983207,17439,13486,4,0,11.86
41,454361,2054544,18084,14122,4,0,12.08
42,469930,2126023,21626,17661,4,0,14.04
43,485499,2197541,24207,20240,4,0,14.44
44,501068,2268915,39832,12535,4,0,26.56
45,516637,2340329,47373,20065,4,0,35.35
46,532206,2411856,47716,20407,5,0,35.43
47,547775,2483383,48691,21381,5,0,36.02
48,563344,2554883,51199,23887,5,0,37.77
49,578913,2626410,51492,24179,5,0,37.85
50,594482,2697927,59626,32311,5,0,43.28
51,610051,2769396,61835,34517,5,0,45.16
52,625620,2840725,98077,39756,5,0,77.62
53,641189,2912252,98351,40029,5,0,77.67
54,656758,2983779,98557,40234,5,0,77.78
55,672327,3055306,98783,40459,5,0,77.86
56,687896,3126559,104660,46328,5,0,85.39
57,703465,3198086,108389,50056,6,0,86.72
58,719034,3269613,108845,50511,6,0,86.87
59,734603,3341140,109106,50771,6,0,86.97
60,750172,3412625,111650,53310,6,0,87.68
61,765741,3484152,112094,53753,6,0,87.87
62,781310,3555679,123433,65091,6,0,89.67
63,796879,3627208,123671,65328,6,0,89.73
64,812448,3698711,193002,47133,6,0,105.59
65,828017,3770238,193245,47375,6,0,105.69
66,843586,3841745,249148,103274,6,0,130.94
67,859155,3912737,301470,155584,7,0,166.00
68,874724,3984266,301833,155946,7,0,166.06
69,890293,4055778,307419,161528,7,0,168.94
70,905862,4127305,307668,161776,7,0,169.01
71,921431,4198832,307971,162078,7,0,169.06
72,937000,4270359,308193,162299,7,0,169.12
73,952569,4341886,308412,162517,7,0,169.18
74,968138,4413370,313128,167230,7,0,170.09
75,983707,4484897,314233,168334,7,0,170.70
76,999276,4556403,342457,196556,7,0,187.99
77,1014845,4627919,343741,197838,8,0,188.25
78,1030414,4699441,346048,200143,8,0,188.84
79,1045983,4770945,351160,205252,8,0,195.04
80,1061552,4842437,369630,223717,8,0,215.14
81,1077121,4913870,415379,269463,8,0,228.68
82,1092690,4985362,638272,81891,8,0,254.98
83,1108259,5056889,639201,82819,8,0,255.69
84,1123828,5128330,645880,89493,8,0,257.28
85,1139397,5199851,646846,90457,8,0,258.42
86,1154966,5271378,647012,90622,8,0,258.57
87,1170535,5342824,1836732,121144,8,0,734.95
88,1186104,5414351,1837198,121609,9,0,735.09
89,1201673,5485860,1838228,122636,9,0,735.48
90,1217242,5557387,1838637,123044,9,0,735.60
91,1232811,5628906,1840883,125288,9,0,736.43
92,1248380,5700418,1843192,127595,9,0,739.02
93,1263949,5771945,1844015,128417,9,0,740.00
94,1279518,5843472,1862641,147042,9,0,742.91
95,1295087,5914971,1868195,152594,9,0,744.24
96,1310656,5986500,1868410,152808,9,0,744.42
97,1326225,6058025,1868842,153239,9,0,744.64
98,1341794,6129552,1870907,155303,10,0,745.55
99,1357363,6201079,1914631,199026,10,0,781.98
100,1372932,6272608,1914971,199365,10,0,782.02
101,1388501,6344137,1915328,199721,10,0,782.06
102,1404070,6415666,1918127,202518,10,0,783.18
103,1419639,6487176,1922267,206657,10,0,785.36
104,1435208,6558621,2312450,596833,10,0,871.72
105,1450777,6630150,2312773,597155,10,0,871.76
106,1466346,6701553,4319104,229892,10,0,1567.65
107,1481915,6773080,4319369,230156,10,0,1567.88
108,1497484,6844607,4323810,234596,10,0,1570.95
109,1513053,6916134,4324130,234915,11,0,1571.06
110,1528622,6987661,4330191,240975,11,0,1574.07
111,1544191,7059190,4330450,241233,11,0,1574.10
112,1559760,7130719,4330718,241500,11,0,1574.13
113,1575329,7202248,4330918,241699,11,0,1574.17
114,1590898,7273757,6837495,229419,11,0,3393.54
115,1606467,7345284,6837760,229683,11,0,3393.67
116,1622036,7416811,6837964,229886,11,0,3393.79
