F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,1,0,0,0,0,0,0.02
3,1818,5183,118,96,0,0,0.03
4,3958,11991,261,214,0,0,0.03
5,7954,24835,887,822,0,0,0.06
6,12578,40584,1618,1526,0,0,0.10
7,17779,59295,3323,3212,0,0,0.21
8,23346,78653,6968,4258,0,0,0.47
9,28965,99500,13357,10615,0,0,0.89
10,34614,120628,25253,12898,0,0,2.13
11,40309,142137,50909,23710,0,0,5.73
12,45994,163545,99515,27165,0,0,12.48
13,51695,185460,160003,45593,1,0,23.92
14,57396,207206,254305,79289,1,0,44.83
15,63097,229105,385125,66153,1,0,79.27
16,68798,250974,640175,56238,1,0,157.37
17,74499,272680,867259,283295,1,0,242.29
18,80200,294486,1225590,189512,1,0,415.96
19,85901,316359,1661041,178049,1,0,648.61
20,91602,338184,2578883,159224,1,0,1139.04
21,97303,359775,3340162,920470,1,0,1690.16
22,103004,381707,3938130,1518420,1,0,2286.44
