F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.01
1,1,0,0,0,0,0,0.01
2,1,0,0,0,0,0,0.01
3,1,0,0,0,0,0,0.01
4,28,62,1,0,0,0,0.01
5,47,118,2,0,0,0,0.01
6,74,199,3,0,0,0,0.01
7,518,1662,17,13,0,0,0.01
8,918,3006,58,51,0,0,0.01
9,1379,4647,374,365,0,0,0.02
10,1979,6902,1039,1028,0,0,0.03
11,2650,9522,3066,1540,0,0,0.07
12,3337,12207,8427,6900,0,0,0.21
13,4024,14892,18753,10486,0,0,0.57
14,4711,17541,40104,19699,0,0,1.49
15,5663,21220,86085,27017,0,0,3.94
16,6427,24224,159797,33423,0,0,9.85
17,7194,26995,312922,49826,0,0,22.58
18,7962,29990,626218,51226,0,0,61.93
19,8730,33006,1447866,115882,0,0,182.13
20,9908,37625,3689672,131238,0,0,609.86
21,10767,40999,9814540,239689,0,0,2278.30
