F,Var,Cla,Conf,Learn,Memory1,Memory2,Time
0,1,0,0,0,0,0,0.02
1,1,0,0,0,0,0,0.02
2,1,0,0,0,0,0,0.02
3,1,0,0,0,0,0,0.02
4,586,2132,1,0,0,0,0.02
5,1922,8383,22,20,0,0,0.02
6,3478,15853,155,152,0,0,0.02
7,5152,23939,524,520,0,0,0.04
8,7039,32882,1246,1241,0,0,0.07
9,9087,42750,2344,2336,0,0,0.13
10,11135,52618,3370,3359,0,0,0.20
11,13183,62504,4853,4841,0,0,0.32
12,15231,71447,8408,4985,0,0,0.59
13,17279,81133,10868,7440,0,0,0.78
14,19327,89862,17213,13783,0,0,1.37
15,21375,99748,22515,19084,0,0,1.96
16,23423,109634,32932,16676,0,0,3.08
17,25471,118751,81063,25962,0,0,10.76
18,27519,128637,142006,48437,0,0,24.10
19,29567,138523,257909,35404,0,0,54.23
20,31615,148409,397985,89280,0,0,94.38
21,33663,158295,722341,64375,0,0,197.52
22,35711,168174,1222282,84310,0,0,420.46
23,37759,178060,2392860,138105,0,0,893.11
24,39807,187946,3614054,694747,0,0,1709.64
